Lat,Lon,Pop Density,Intersections,Pedways,Bikeways,POIs,Transit,WalkScore
40.5133,-74.2075,3503.01,59.84,352.69,25.46,87.85,10.19,18
40.7091,-73.9658,127878.79,216.45,2643.25,77.67,1218.49,90.4,95
40.7168,-73.9475,46104.48,324.68,4167.31,53.48,2131.4,189.71,94
40.5995,-74.1029,3345.98,157.88,403.62,0,124.78,8.91,41
40.6319,-73.9767,60752.94,233.0,2712.0,40.74,388.34,140.06,93
40.5924,-73.9005,6.52,15.28,110.77,22.92,21.65,1.27,11
40.6161,-74.0694,15883.5,183.35,872.17,8.91,669.72,36.92,87
40.7071,-73.8185,40428.57,235.55,2282.92,14.01,317.04,143.88,92
40.781,-73.7814,27923.37,66.21,1187.93,3.82,103.13,26.74,78
40.6804,-73.8349,42895.52,294.12,2192.52,0,127.32,148.97,80
40.6751,-73.9364,71253.97,198.63,2317.3,17.83,371.79,210.08,85
40.6345,-73.9053,27761.19,178.25,2230.72,11.46,43.29,128.6,63
40.825,-73.9586,105000.0,86.58,910.37,20.37,197.35,54.75,68
40.6447,-73.906,24068.97,146.42,2563.03,1.27,73.85,141.33,75
40.6293,-74.1303,22933.33,266.11,1498.6,6.37,2526.11,39.47,89
40.7165,-73.8761,29644.23,199.9,1965.88,28.01,202.45,154.06,57
40.5801,-74.1646,11112.1,280.11,1181.57,12.73,13040.52,29.28,76
40.6703,-73.9085,57947.37,249.55,3306.6,77.67,229.18,213.9,93
40.6328,-74.1655,25920.0,197.35,1050.42,11.46,4900.7,30.56,64
40.8719,-73.8951,10633.23,234.28,1422.21,29.28,120.96,138.78,82
40.7286,-73.7324,23525.55,238.1,527.12,11.46,128.6,67.48,80
40.717,-73.9085,32370.79,247.01,1841.1,0,208.81,134.96,73
40.754,-73.9168,53642.86,170.61,2062.65,68.75,664.63,119.68,95
40.761,-73.9427,25859.65,160.43,1600.46,59.84,296.66,132.42,84
40.6499,-73.9801,22821.14,178.25,2063.92,71.3,337.41,124.78,91
40.6988,-73.7613,33028.57,254.65,2717.09,6.37,84.03,114.59,75
40.7811,-73.8413,29770.11,189.71,1792.72,0,101.86,57.3,90
40.7112,-73.7795,37539.33,253.37,1984.98,0,373.06,140.06,90
40.6153,-73.9573,53506.85,206.26,2387.32,5.09,254.65,145.15,93
40.6183,-74.1951,982.9,58.57,112.05,0,3172.91,1.27,7
40.688,-73.9554,103090.91,180.8,2400.06,29.28,762.67,175.71,93
40.6128,-74.1803,982.9,95.49,337.41,0,6800.37,8.91,21
40.5967,-74.0661,24105.26,204.99,845.43,21.65,2226.9,49.66,77
